263;84.13;8.33;9.07;221;11;95785.69;0.00;0.00;0.00;0.00;1.60;3.30
264;84.03;8.33;9.07;246;11;95785.69;0.00;0.00;0.00;0.00;1.50;3.20
265;83.92;8.30;9.06;219;11;95781.17;0.00;0.00;0.00;0.00;1.50;3.20
266;83.83;8.34;9.07;255;16;95783.62;0.00;0.00;0.00;0.00;1.50;3.10
267;83.83;8.34;9.08;256;11;95780.17;0.00;0.00;0.00;0.00;1.50;3.80
268;83.83;8.33;9.07;187;16;95779.69;0.00;0.00;0.00;0.00;1.50;3.40
269;83.72;8.33;9.07;254;16;95771.57;0.00;0.00;0.00;0.00;1.50;2.90
270;83.72;8.34;9.07;261;16;95766.72;0.00;0.00;0.00;0.00;1.40;2.40
271;83.62;8.34;9.07;253;16;95767.05;0.00;0.00;0.00;0.00;1.40;3.00
272;83.51;8.34;9.05;246;11;95759.94;0.00;0.00;0.00;0.00;1.40;2.90
273;83.41;8.33;9.06;264;11;95756.48;0.00;0.00;0.00;0.00;1.50;3.20
274;83.31;8.33;9.07;280;11;95753.43;0.00;0.00;0.00;0.00;1.60;3.60
275;83.31;8.34;9.07;256;11;95750.15;0.00;0.00;0.00;0.00;1.60;3.30
276;83.20;8.36;9.07;254;11;95747.29;0.00;0.00;0.00;0.00;1.60;3.10
277;83.20;8.37;9.08;253;11;95745.38;0.00;0.00;0.00;0.00;1.90;4.20
278;83.20;8.37;9.10;218;11;95742.02;0.00;0.00;0.00;0.00;1.90;4.50
279;83.20;8.38;9.11;201;11;95741.75;0.00;0.00;0.00;0.00;1.90;4.30
280;83.11;8.38;9.11;201;11;95740.60;0.00;0.00;0.00;0.00;2.00;4.90
281;83.00;8.40;9.13;173;11;95737.86;0.00;0.00;0.00;0.00;2.00;4.80
282;82.90;8.41;9.14;133;5;95733.25;0.00;0.00;0.00;0.00;2.00;4.80
283;82.86;8.43;9.17;124;5;95733.06;0.00;0.00;0.00;0.00;1.90;4.50
284;82.86;8.44;9.19;116;5;95736.33;0.00;0.00;0.00;0.00;1.80;4.50
285;82.86;8.44;9.21;99;0;95734.02;0.00;0.00;0.00;0.00;1.70;4.60
286;82.76;8.45;9.24;89;0;95737.84;0.00;0.00;0.00;0.00;1.80;4.60
287;82.76;8.47;9.26;73;0;95738.21;0.00;0.00;0.00;0.00;1.40;3.00
288;82.65;8.48;9.28;72;0;95733.86;0.00;0.00;0.00;0.00;1.30;2.70
289;82.45;8.50;9.29;78;0;95732.70;0.00;0.00;0.00;0.00;1.20;2.50
290;82.24;8.52;9.31;82;0;95733.23;0.00;0.00;0.00;0.00;1.20;2.60
291;82.14;8.53;9.32;84;5;95733.89;0.00;0.00;0.00;0.00;1.20;2.50
